#{"t_start": 1776820562.901875, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
173.904942,759,103.125253
80.327408,443,103.336571
79.631087,442,103.880425
47.66105,335,104.031242
94.719859,501,104.2734
85.90436,452,104.492963
47.604603,329,104.641182
104.038996,521,105.222094
189.088395,836,105.659454
183.556707,774,106.052312
150.286613,752,106.761986
169.262725,780,107.147377
300.68288,1260,108.159689
408.733887,1604,109.309549
370.831893,1495,110.041241
69.448225,383,110.216535
132.464283,624,110.872959
331.573257,1332,111.541774
231.259809,946,112.363728
297.872121,1252,113.317273
145.226113,658,113.63618
273.099687,1087,114.196272
418.114273,1629,115.362944
216.400426,905,116.15516
212.40398,926,116.619905
328.774191,1338,117.620235
315.637427,1254,118.224688
442.898921,1765,119.489546
63.609567,361,119.645609
437.791665,1800,120.880331
59.791168,350,121.038501
41.055708,287,121.509397
578.766605,2246,122.985718
680.958689,2625,124.64095
326.56928,1389,125.653059
123.972114,609,125.937968
124.170555,626,126.230318
97.654765,484,126.459966
