#{"t_start": 1776888569.6757069, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
102.927302,674,50.600427
25.083968,288,50.72906
33.337118,302,50.859092
35.871618,333,51.347741
42.194039,367,51.515528
15.40575,224,51.610456
45.200145,418,51.809879
41.74677,395,51.995053
31.308778,294,52.126458
58.387718,482,52.760079
29.690597,340,52.931529
23.89863,266,53.057874
47.777973,402,53.245148
9.705334,201,53.332819
29.024035,283,53.45817
25.194589,253,53.918218
30.333346,320,54.069784
26.30894,270,54.189101
43.490927,361,54.366273
24.439424,285,54.499591
31.531277,350,54.670322
40.769338,369,54.841373
38.606306,346,55.399316
36.921915,337,55.560778
15.816936,238,55.669209
17.986049,249,55.784058
20.725067,241,55.896839
23.522449,265,56.035287
43.543778,346,56.202601
29.505353,295,56.69145
59.008389,421,56.901677
26.277929,269,57.024618
35.369585,323,57.178539
13.744671,212,57.270965
30.685208,300,57.408151
40.245521,335,57.915388
22.628792,256,58.030974
31.100134,292,58.169622
20.942071,241,58.278069
20.44269,237,58.381079
24.44222,258,58.499523
33.525452,311,58.654913
22.245225,266,58.775715
18.503833,231,59.215398
15.940874,246,59.334673
38.677435,326,59.487759
32.777113,311,59.66449
61.730384,443,59.912092
20.38512,242,60.024171
29.994063,277,60.14766
21.013089,257,60.62944
18.999117,315,60.778221
23.331538,267,60.902714
21.72105,250,61.015487
91.560995,678,61.360916
24.083721,267,61.479921
61.526713,514,62.076766
16.558945,234,62.178076
30.317814,311,62.321287
32.855346,302,62.463215
22.651902,248,62.577291
32.11873,304,62.72736
21.85856,248,63.170655
93.814657,604,63.473166
74.683539,505,63.740246
18.476025,242,63.851798
28.219158,275,63.978043
88.412103,599,64.703445
60.68966,480,64.963721
26.421253,302,65.108205
19.953403,236,65.217147
33.296877,348,65.385421
18.505584,236,65.491117
63.664776,470,66.089644
30.052325,287,66.224203
25.308119,270,66.348348
23.752179,260,66.477785
41.475241,356,66.647613
80.315499,578,66.995695
34.549824,305,67.506033
24.347725,265,67.631407
38.76449,333,67.791743
46.113511,378,68.022739
48.945574,458,68.264993
18.73694,265,68.381675
20.369238,252,68.905332
45.943347,385,69.091513
33.591689,298,69.231687
100.644974,743,69.621522
34.383208,313,69.771967
96.222068,703,70.484871
54.82357,399,70.683692
34.552536,318,70.839642
32.87676,346,71.020525
46.409249,357,71.236394
58.831586,489,71.84157
38.790422,339,72.002557
69.198736,524,72.272442
12.924885,223,72.37857
85.865336,576,72.685272
83.814901,586,73.345195
16.646663,267,73.472366
163.46917,945,73.991892
17.72121,230,74.101873
28.488636,289,74.612079
86.485194,753,75.029905
24.14984,316,75.190388
39.982766,340,75.357659
26.650995,271,75.485478
34.097898,306,75.996012
49.042761,436,76.21741
37.35913,316,76.3648
70.592994,581,76.737612
105.028078,838,77.577618
130.230068,876,78.069336
130.187516,885,78.959265
34.251835,301,79.105082
124.885729,823,79.560734
14.225632,214,79.706973
15.036546,236,79.818072
72.137127,609,80.519689
27.821024,298,80.707749
82.490672,682,81.099814
82.332145,627,81.467732
367.334933,2193,83.211664
39.365843,342,83.77245
44.925933,397,83.998496
62.969406,468,84.264757
420.000201,2234,86.0715
98.033911,656,86.452946
238.207091,1449,87.778219
44.070497,358,87.971492
352.580542,1917,89.543927
30.821302,316,89.710471
14.602658,288,90.195416
55.928008,459,90.445982
21.161336,254,90.566845
30.950817,320,90.723239
137.373077,856,91.227885
65.122276,457,91.812787
68.98242,487,92.070992
38.425059,355,92.254569
41.369428,345,92.415236
39.603307,358,92.599649
57.699705,471,93.203647
93.008255,577,93.537598
56.501355,410,93.758284
62.784351,462,94.015912
41.525652,346,94.532589
45.99815,368,94.767427
65.068723,492,95.126918
45.016346,361,95.328149
17.617656,222,95.44495
102.304515,643,96.217152
30.41365,296,96.370206
51.642303,419,96.598481
155.877409,903,97.138412
152.092626,903,98.084669
60.126885,435,98.292255
223.047008,1258,99.427429
48.924331,369,99.620403
72.227547,618,99.985346
56.128846,547,100.294801
99.988642,630,101.020622
87.851003,613,101.380695
65.476753,502,101.686343
78.143971,612,102.394705
81.800208,570,102.718431
115.091303,707,103.162701
62.396054,465,103.415869
72.871845,572,104.087321
49.360649,423,104.314815
92.015572,627,104.698183
39.535995,352,104.885686
47.947817,398,105.442589
53.153008,394,105.656527
35.600096,339,105.835511
84.255261,570,106.165392
68.122143,487,106.447425
121.770158,726,107.246073
61.241862,483,107.499148
67.392265,499,107.781097
30.664786,293,107.923406
111.882403,739,108.734248
56.081267,408,108.976665
38.863832,347,109.162313
52.228923,399,109.378385
40.161546,344,109.560007
67.190408,477,110.157761
57.376877,453,110.404331
22.050529,253,110.566445
35.83442,337,110.752946
54.298413,413,110.985653
88.18573,627,111.680498
52.365997,383,111.879871
58.924357,445,112.122337
46.869643,378,112.366623
31.215481,316,112.5432
49.669048,396,113.117023
78.75089,547,113.435571
45.458762,368,113.641753
117.714631,717,114.045303
73.999619,507,114.660855
42.627538,358,114.846283
21.51902,249,114.976869
49.990325,417,115.19762
61.245139,437,115.442982
60.624427,455,116.045509
66.646055,484,116.349894
117.286673,719,116.803791
94.763028,601,117.523943
86.01317,599,117.887193
135.045968,792,118.372129
83.123337,555,118.735951
66.708996,478,119.384349
79.444065,533,119.675767
49.415159,383,119.879779
63.938473,471,120.159425
249.495758,1395,121.375132
116.40402,707,121.797233
140.302387,860,122.716546
50.228267,432,122.959815
62.746783,452,123.206185
84.967837,546,123.886516
92.011192,644,124.273674
265.767225,1491,125.619267
223.77642,1263,126.40608
227.906103,1263,127.586761
431.900875,2452,129.515353
69.019344,456,129.751139
253.958226,1369,131.039867
513.084807,2627,133.002518
74.535406,504,133.282634
162.081987,975,134.194152
163.95338,958,134.747281
107.883671,656,135.434985
184.789835,980,135.986467
100.999634,671,136.687354
354.478468,1849,137.780814
175.419564,967,138.67078
115.73637,670,139.089583
236.090359,1259,140.147963
232.854155,1246,140.877562
501.595437,2874,143.331141
207.110964,1355,144.127474
135.920968,953,145.018275
105.38372,744,145.442485
250.893744,1608,146.749696
91.236236,567,147.057531
142.945382,849,147.917083
311.285002,1830,149.339846
121.386073,728,149.7358
183.113361,1026,150.66363
100.550118,640,151.011506
86.257108,568,151.317806
70.825237,478,151.563465
24.607725,251,151.679635
102.179536,670,152.390221
186.288282,1009,152.998745
237.174404,1265,154.59033
53.83374,382,154.792641
225.800397,1250,156.049424
502.709496,2542,158.381881
89.182099,544,158.774233
56.268238,399,159.010645
51.022759,377,159.607158
98.077178,632,159.974829
92.135924,601,160.308034
273.061047,1455,161.462676
73.849908,479,161.710004
76.612744,505,161.972301
69.758777,512,162.567955
70.10121,477,162.813947
136.084113,777,163.236909
418.99736,2118,164.829416
97.602546,593,165.482157
87.023604,533,165.760561
266.233712,1383,166.857452
145.763841,835,167.30419
54.242549,386,167.495368
96.433379,589,167.80233
464.515753,2383,169.852057
403.089289,1989,171.314113
133.225918,773,171.732219
419.348577,2065,173.302059
53.202986,378,173.495192
335.989179,1713,174.807207
493.177047,2354,176.521516
316.336686,1606,177.900496
194.397848,1046,178.518464
333.398293,1685,179.779921
88.857511,551,180.061365
270.42348,1410,181.196843
105.351844,652,181.536282
2269.740349,10726,190.496393
442.772825,2267,192.224823
547.964459,2737,194.280759
193.821701,1076,195.272298
261.989098,1449,196.234165
99.052261,578,196.925337
239.591561,1354,197.791293
428.081475,2130,199.340473
101.668313,607,200.100129
399.238661,2042,201.712647
380.272004,1933,203.209126
239.731995,1265,203.953241
475.50521,2400,205.803548
147.011944,855,206.632684
153.321012,877,207.135591
817.054084,4012,210.334358
1026.627143,5044,214.334266
173.565144,950,214.928052
256.673073,1382,216.021434
328.92413,1746,217.356723
273.100894,1402,218.155612
278.868348,1449,219.285534
467.27264,2330,221.013334
315.23964,1594,222.264156
184.378693,1008,222.822852
221.094449,1174,223.845328
357.786645,1786,225.200576
240.791983,1302,226.303737
164.86748,900,226.809891
199.320301,1049,227.746725
279.453958,1439,228.558778
432.219604,2084,230.110908
156.295182,846,230.904875
409.629051,1963,232.363877
978.790418,5009,235.969326
542.976945,2907,238.209232
835.711908,4492,241.922105
1138.634015,5651,245.996669
973.94792,4797,249.840836
261.886607,1506,251.024332
89.155021,570,251.31126
166.397414,877,251.794963
444.048914,2127,253.370783
75.366341,496,253.622919
529.340836,2528,255.776896
88.361329,544,256.065977
443.795851,2130,257.620045
399.090762,1894,259.059761
120.208636,727,259.495119
41.740906,339,259.67536
669.199396,3101,262.171951
178.832227,934,262.716216
99.641678,596,263.36138
132.222384,733,263.766286
1139.56458,5132,267.911327
298.320972,1500,268.785986
290.294851,1409,269.950345
434.771319,2092,271.541657
316.270761,1514,273.055026
202.684473,1030,273.659147
131.816834,745,274.402191
1353.978909,6158,279.216199
381.661891,1778,280.546327
480.603721,2209,282.317604
193.995131,966,282.899717
306.279444,1458,284.037052
143.235353,757,284.440182
118.561145,662,284.794471
369.891409,1842,286.209227
279.029448,1367,287.255937
253.553103,1230,288.246933
417.222848,1921,289.577646
258.35483,1256,290.2634
809.068959,3596,293.217472
344.254509,1593,294.510182
293.372198,1371,295.242
330.759916,1523,296.5478
1227.479095,5377,300.717551
292.369318,1390,301.476526
388.973996,1781,302.815465
259.109622,1501,303.991652
256.302206,1237,305.001409
216.487001,1087,305.577483
187.948478,952,306.430161
131.309252,704,306.802643
133.290203,709,307.180665
125.2528,863,308.004399
170.293457,878,308.490279
216.776369,1075,309.386399
235.514178,1226,310.046972
199.900859,986,310.907635
432.791621,2012,312.377
178.080358,897,312.838261
261.58497,1317,313.865618
192.215099,1191,314.507586
193.028541,1150,315.459919
150.921587,792,315.8886
123.409277,672,316.57617
210.600634,1042,317.15637
495.380086,2255,318.798931
249.04354,1217,319.810109
305.116168,1471,320.964914
451.51558,2562,322.770835
285.476231,1724,324.073685
143.025058,812,324.497182
302.797415,1556,325.705378
309.766362,1716,327.008651
285.844013,1780,328.339436
138.081062,754,328.732454
214.905192,1274,329.76908
101.652745,587,330.077721
147.920924,1145,330.70652
162.961369,1133,331.70612
123.634664,795,332.130194
166.082071,1123,333.236774
125.703159,959,333.781623
186.048122,1111,334.763259
105.581068,722,335.139166
197.365496,1156,336.105639
393.656912,1977,337.754494
212.591639,1088,338.36201
640.28993,3168,340.924146
378.554447,1693,342.249213
334.136738,1570,343.170245
260.787184,1227,344.210106
523.348799,2371,345.840888
392.691985,1812,347.248237
529.5332,2383,349.10875
195.338004,965,349.994475
320.562224,1498,350.832579
241.494324,1170,351.806804
549.450594,2466,353.528669
1523.705637,6738,358.80315
918.679825,4140,361.828492
