#{"t_start": 1776810759.4779, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
48.625996,317,62.020062
79.566851,331,62.157168
29.478765,213,62.243128
68.958851,321,62.716577
44.330265,229,62.80762
32.190856,202,62.891044
59.722875,272,63.004643
74.360423,326,63.142911
39.420004,276,63.259073
40.247642,222,63.349356
45.210481,315,63.484025
117.329577,441,64.025987
34.27172,210,64.108635
89.914969,360,64.265804
52.087877,249,64.365311
40.591823,215,64.448161
42.17322,276,64.568299
50.091437,241,64.666709
47.031501,233,65.131668
57.17729,265,65.239673
71.460217,324,65.37668
58.6938,288,65.502
65.333787,293,65.620157
54.197379,249,65.723698
90.917426,363,65.883641
125.764293,475,66.44107
77.638026,328,66.581796
40.79666,292,66.712677
133.986665,515,66.941302
72.908524,314,67.065298
59.503645,295,67.189387
75.714626,323,67.668292
49.510239,239,67.768065
72.23898,306,67.898236
73.825587,335,68.041829
44.188476,221,68.128503
80.48489,340,68.27722
50.197714,247,68.37934
42.578747,224,68.803183
48.153138,239,68.903806
51.358573,246,69.004631
38.631608,281,69.130844
37.908673,216,69.218192
55.427916,248,69.318324
46.20244,232,69.411253
41.586176,219,69.495574
35.674741,211,69.577861
72.569094,352,70.082087
91.785225,372,70.246203
61.498752,288,70.369287
51.315384,242,70.464681
72.986593,319,70.602614
76.409204,374,70.769049
76.266634,317,71.242728
53.663853,327,71.388168
79.263117,348,71.539209
80.716503,335,71.678758
104.359276,405,71.852983
76.267267,319,71.987453
68.66795,309,72.452016
51.632909,243,72.548797
53.024762,244,72.646232
49.730973,233,72.737189
47.207701,232,72.832281
82.314565,325,72.974974
52.831285,260,73.081549
87.196285,349,73.569893
69.495047,321,73.714782
77.364829,330,73.865001
168.199391,599,74.151772
40.773857,216,74.236487
41.489867,221,74.324382
80.731938,339,74.811958
37.799418,209,74.897669
50.691594,240,74.999682
120.947836,460,75.203324
48.268922,234,75.300805
68.080536,299,75.424632
79.079664,331,75.561969
46.633625,237,75.657307
57.317211,262,76.107417
93.830301,376,76.275598
75.362941,327,76.420262
135.9595,490,76.647431
72.935497,317,76.77717
47.560506,314,77.251817
95.905935,361,77.403299
65.948057,304,77.532261
80.11214,326,77.669529
46.846128,229,77.762367
155.670063,578,78.02314
82.578059,351,78.506058
148.049457,554,78.772104
66.726565,299,78.903904
79.984939,333,79.049367
