#{"t_start": 1776795160.370146, "env_id": "BDXCourseProject-v0"}
r,l,t
1.880693,277,100.254371
-3.327858,305,100.445607
1.613107,394,100.697717
1.642317,266,100.863016
4.868062,463,101.169264
1.052782,340,101.415296
1.439684,348,101.638929
0.958351,307,101.832528
-0.262964,239,101.977406
-0.397065,309,102.171566
0.043841,240,102.317353
0.751786,312,102.516755
-0.587907,226,102.65442
-0.370137,225,102.787202
-0.268129,227,102.921784
0.598248,267,103.088747
1.314067,262,103.252325
0.672781,276,103.442056
