#{"t_start": 1776781573.628543, "env_id": "BDXCourseProject-v0"}
r,l,t
-37.864539,209,1122.482099
-29.94238,199,1124.210726
-16.225822,210,1125.983392
-19.342601,188,1127.582223
-15.304828,199,1129.275082
-15.89142,198,1130.946444
-24.287843,223,1132.845523
-17.549178,212,1134.670042
-16.463744,250,1136.793983
-12.259727,220,1138.65353
-18.105607,203,1140.366566
-17.993446,192,1142.006947
-17.098962,194,1143.6618
-13.818026,233,1145.677524
-9.499129,204,1147.408755
-30.239783,294,1149.927312
-12.344601,192,1151.55287
-21.152225,231,1153.49951
-16.270413,203,1155.236334
-24.155384,233,1157.202009
-22.234761,264,1159.449275
-18.463175,200,1161.145801
-20.172556,203,1162.855367
-20.523451,185,1164.442349
-24.235235,212,1166.247268
-28.725714,220,1168.102072
-15.359166,197,1169.765272
-29.457849,203,1171.471241
-11.840335,193,1173.098577
-30.850105,196,1174.779088
-20.348559,201,1176.470795
-18.149938,203,1178.175301
-17.516381,205,1179.951516
-18.300113,184,1181.502029
-19.201874,176,1182.994192
-12.180457,181,1184.545922
-22.928512,234,1186.53188
-13.143408,203,1188.23672
-21.798517,243,1190.300215
-11.471399,183,1191.835652
-21.728332,217,1193.672494
-39.431706,365,1196.806189
-9.66532,200,1198.489752
-18.518979,196,1200.140946
-14.771201,209,1201.90766
-20.319366,204,1203.627264
-24.853341,205,1205.378292
-20.933293,217,1207.217489
-14.153037,228,1209.173661
-23.858718,232,1211.123135
-29.836566,234,1213.118965
-19.387527,177,1214.639424
-41.414656,290,1217.115286
-10.256419,201,1218.815228
-15.764616,232,1220.798209
-31.489191,264,1223.021518
-54.631411,355,1226.093717
-10.173035,202,1227.79469
-41.631401,287,1230.227748
-17.730445,213,1232.024061
-35.97374,316,1234.731051
-17.37894,256,1236.894285
-22.057557,301,1239.467574
-30.261707,334,1242.308167
-34.036764,283,1244.735222
-28.552141,316,1247.419182
-41.643156,312,1250.075282
-30.502622,209,1251.845885
-15.190955,237,1253.851584
-17.106942,210,1255.647075
-25.123501,319,1258.362417
-13.776689,198,1260.037685
-25.097326,313,1262.684387
-21.905732,248,1264.808176
-14.161132,224,1266.690632
-28.749877,226,1268.593473
-39.302244,295,1271.123463
-28.515706,231,1273.067605
-10.861156,207,1274.834949
-23.879243,266,1277.083059
-19.52473,211,1278.876171
-21.805152,253,1281.016404
-18.729611,227,1282.922079
-12.592632,213,1284.744598
-30.701149,291,1287.223632
-11.588732,197,1288.880607
-21.753785,248,1290.975895
-16.082321,230,1292.922277
-8.125484,182,1294.515524
-22.388873,228,1296.437232
-17.62306,273,1298.745208
-18.442244,192,1300.388581
-16.414509,214,1302.207414
-14.36111,206,1303.966244
-23.069477,251,1306.124888
-28.108678,260,1308.321432
-56.049588,362,1311.403931
-19.471278,233,1313.373063
-37.255371,251,1315.537136
-14.944525,228,1317.479345
-37.502266,303,1320.055587
-20.60037,233,1322.018834
-14.502683,256,1324.21189
-13.400904,201,1325.906202
-27.864723,250,1328.031924
-17.14607,232,1330.024233
-16.9553,238,1332.025694
-26.368412,265,1334.299397
-32.280407,248,1336.402798
-13.869685,224,1338.291399
-23.9127,209,1340.068007
-24.668502,254,1342.236859
-37.075295,242,1344.319148
-27.348926,211,1346.101442
-32.515714,241,1348.161961
-26.590256,227,1350.091767
-19.735686,205,1351.824947
-18.413388,183,1353.367698
-22.044942,250,1355.513508
-27.162103,203,1357.251798
-30.551115,200,1358.972907
-17.177218,203,1360.697542
-9.19848,189,1362.291725
-27.218017,281,1364.705673
-18.58483,201,1366.414457
-8.327618,198,1368.085452
-14.794254,188,1369.675811
-15.669693,192,1371.293655
-11.78272,192,1372.919173
-13.430085,198,1374.61363
-18.392182,198,1376.280777
-20.043285,191,1377.886145
-16.605429,232,1379.875558
-25.927703,196,1381.523752
-31.808986,204,1383.236479
-20.899134,216,1385.090121
-22.455084,214,1386.910041
-22.36166,198,1388.581795
-27.403779,194,1390.233629
-31.663979,326,1393.006086
-23.271537,210,1394.8159
-14.350702,172,1396.262825
-21.367217,226,1398.171115
-19.244793,240,1400.2091
