#{"t_start": 1776775756.063596, "env_id": "BDXCourseProject-v0"}
r,l,t
-1.89379,164,62.252126
-1.379682,171,62.355853
-1.887885,174,62.461405
-1.104178,162,62.556255
-1.158694,166,62.672859
-1.973564,164,62.769968
-1.437358,167,62.868389
-1.631783,162,62.980047
-2.792237,195,63.100158
-1.19018,164,63.196986
-1.448404,174,63.299364
-0.774934,165,63.39672
-1.095816,161,64.012114
-1.38666,168,64.113474
-2.102269,164,64.211906
-1.393927,162,64.308279
-2.614896,171,64.410833
-1.449811,165,64.508133
-0.961368,168,64.606892
-2.551077,164,64.703703
-0.722299,160,64.797323
-0.536795,161,64.89284
-1.186131,164,64.989697
-3.328701,165,65.087434
-1.797468,189,65.723187
-0.696253,167,65.82443
-0.913134,161,65.918747
-1.110398,166,66.018398
-2.278524,171,66.119686
-0.733582,172,66.223175
-0.800208,171,66.325675
-1.057702,168,66.425463
-0.847558,166,66.523295
-1.523586,167,66.62248
-1.471005,164,66.718269
-1.041288,168,66.818272
-0.64747,170,67.441947
-1.215924,167,67.541527
-1.595744,166,67.641442
-3.139458,175,67.748721
-1.62477,169,67.850355
-0.765401,163,67.950049
-1.707567,172,68.053293
-1.740769,189,68.170815
-1.260623,177,68.278801
-1.258942,167,68.379007
-4.365265,186,68.490532
-0.740276,161,68.584234
-1.322708,162,69.202854
-1.403706,163,69.298873
-1.977162,170,69.400454
-0.746431,161,69.494562
-2.244124,167,69.593078
-1.555146,165,69.689974
-1.392577,163,69.78486
-1.488971,178,69.890102
-1.059399,173,69.994734
-0.656211,167,70.092935
-1.706065,174,70.200134
-1.015985,168,70.298414
-0.745666,163,70.393549
-0.321238,167,71.010372
-1.095952,168,71.111955
-2.330465,163,71.208669
-1.712534,162,71.30447
-1.617374,168,71.404471
-2.201957,169,71.504321
-0.882705,170,71.605833
-1.961554,170,71.707108
-0.830791,165,71.805417
-0.521977,179,71.912073
-1.174999,166,72.010612
-0.861347,167,72.110211
-1.622673,165,72.733598
-0.85314,168,72.83225
-1.045917,168,72.93366
-0.125879,161,73.029576
-0.532483,164,73.126627
-2.985777,169,73.226754
-1.132821,164,73.324268
-0.728526,164,73.421462
-1.133955,175,73.527352
-1.666442,162,73.622733
-1.793341,166,73.720884
-1.728955,173,73.825468
-0.717993,166,74.443868
-3.359383,166,74.544351
-1.294572,164,74.6434
-1.826994,164,74.740115
-1.216947,163,74.838572
-0.355245,163,74.936258
-1.118313,164,75.034578
-1.091323,160,75.127681
-0.886112,167,75.22618
-1.03751,163,75.322108
-2.209376,165,75.420117
-1.263609,168,75.519713
-1.833206,179,76.146111
-2.061248,163,76.242475
-2.806266,181,76.35142
-0.25726,169,76.451609
-0.491877,160,76.54422
-0.988278,167,76.643604
-0.801546,169,76.744942
-0.686443,171,76.846327
-1.34125,165,76.944317
-0.959151,165,77.0414
-0.736411,166,77.154389
-0.974416,165,77.25288
-0.540219,162,77.347553
-1.223222,177,77.981194
-0.852887,184,78.095301
-0.855538,171,78.198956
-1.363949,164,78.296978
-2.32928,161,78.392115
-0.976576,161,78.487231
-0.502856,165,78.584484
-0.187896,169,78.685938
-0.749363,170,78.786273
-0.196942,168,78.885228
-0.804075,164,78.982794
-0.259409,165,79.079886
-1.279841,169,79.700605
-0.406448,168,79.800187
-0.036956,168,79.899521
-1.196252,163,79.99468
-0.156241,162,80.090952
-0.767147,162,80.186185
-1.105149,169,80.28659
-0.616715,175,80.390258
-0.321661,177,80.49501
-1.005994,178,80.602764
-1.27101,165,80.699313
-0.92285,164,80.796944
-1.28892,166,81.414669
-0.952257,169,81.513536
-0.852691,165,81.609875
-0.416993,163,81.70558
-0.696504,169,81.807617
-1.052121,164,81.903993
-0.942238,162,81.998012
-0.544471,166,82.095457
-1.521524,163,82.190547
-0.361266,167,82.289408
0.021258,164,82.386681
-1.146562,170,82.488239
-0.75576,163,83.107609
-1.335732,191,83.225429
-1.134189,163,83.3211
-0.252768,165,83.417921
-2.311012,169,83.518016
-0.468076,167,83.616376
-0.86075,162,83.710784
-0.350633,169,83.809719
-1.028609,168,83.907825
-0.999717,171,84.009525
-1.116862,173,84.111907
-0.677894,161,84.206122
-1.066955,182,84.833388
-0.675829,167,84.93373
-0.780786,167,85.032104
-1.03806,161,85.126556
-0.917181,169,85.226297
-1.373738,167,85.324935
-0.911593,167,85.422165
-1.383911,164,85.518524
-1.11739,167,85.616035
0.241803,163,85.7111
-0.688181,162,85.805258
-0.249979,167,85.90447
-0.981358,162,85.998324
-3.541214,169,86.613984
-0.261879,165,86.711751
-0.512664,164,86.8117
-1.410934,167,86.910001
-0.583287,161,87.004252
-0.490739,165,87.101409
-0.103714,172,87.203874
-0.341743,161,87.298041
-0.430793,166,87.395308
-0.606824,165,87.491739
-1.567574,161,87.584335
-1.463889,167,87.682343
-1.083561,167,88.303918
-1.442794,173,88.412654
-1.435848,164,88.509601
-0.342485,161,88.605026
-0.418178,160,88.699287
-0.263718,165,88.797363
-0.619636,161,88.892605
-0.1704,166,88.992438
-0.411945,164,89.091171
-1.263503,163,89.188184
-0.802172,162,89.283853
-1.864599,165,89.381514
-0.78874,161,89.476666
-1.893869,166,90.094092
-0.005386,161,90.189709
-0.715034,164,90.286182
-0.871729,165,90.383301
-1.542034,164,90.480048
-1.487888,163,90.576478
-0.366402,161,90.671749
-2.326589,180,90.780541
-0.262085,165,90.878155
-1.35726,166,90.979274
0.271659,162,91.075164
-1.469145,166,91.173599
-0.617394,166,91.809839
0.344556,161,91.906604
-0.269789,163,92.003274
-0.243609,161,92.102642
-0.277427,164,92.205214
-0.563648,161,92.29986
-0.213688,160,92.39433
-1.163238,170,92.494082
-0.972659,162,92.588968
-0.8496,172,92.692454
-0.642212,163,92.791235
-0.380808,163,92.888542
-1.439675,165,92.987391
-0.654403,162,93.608881
-0.064967,163,93.706344
-0.24623,163,93.80366
-0.364905,163,93.9001
-0.848739,161,93.99347
-0.55524,167,94.092113
-0.521767,169,94.194378
-0.417252,162,94.2889
0.112435,161,94.382832
-0.359351,160,94.475495
-0.965717,164,94.571817
-0.407062,163,94.667066
-0.490216,165,95.284409
0.158626,160,95.379795
-0.098451,161,95.473537
-0.092982,164,95.569485
-0.255717,163,95.664201
-1.209847,164,95.761708
-0.199139,162,95.856552
-0.329635,162,95.950788
0.394611,164,96.046316
-0.925894,163,96.142485
-0.643073,162,96.23714
-0.528864,169,96.338281
-0.504629,164,96.433326
-0.540905,162,97.044751
-0.8451,160,97.138052
-0.665726,160,97.231412
-0.939712,161,97.326454
-0.024702,161,97.421188
-1.153916,161,97.514659
-1.054169,160,97.607838
-0.245855,160,97.701513
-0.612991,161,97.794935
-0.177819,159,97.886663
-0.579869,160,97.981142
-0.066845,165,98.080283
0.090108,163,98.700202
0.16024,162,98.797983
-0.251604,161,98.89391
0.002363,163,98.991058
-0.256408,169,99.09177
-0.992758,162,99.187931
0.075806,160,99.282437
0.036254,162,99.37864
-1.029439,163,99.47584
-0.697342,162,99.572821
-0.079894,159,99.666244
-0.351627,162,99.762352
0.40865,160,99.857289
-0.237082,160,100.469052
-0.464329,165,100.56726
-0.202343,158,100.661277
-0.499048,166,100.761261
-1.053941,162,100.857315
-0.435214,163,100.954166
-0.312534,162,101.049894
-0.557536,164,101.14915
-0.414869,158,101.242637
-0.735231,162,101.339939
-0.753349,162,101.4358
0.015304,163,101.532844
-0.323881,163,101.629386
-0.35492,165,102.263743
-0.366707,162,102.359696
-0.561925,169,102.461635
-0.330449,165,102.559466
-0.821897,161,102.654911
-0.098227,158,102.746413
-0.680941,166,102.845758
-0.835499,159,102.940178
-0.503832,161,103.035813
-0.385193,167,103.136061
-0.592304,161,103.230327
-0.160437,159,103.322452
-0.386876,163,103.941025
-0.877863,164,104.039365
-0.967249,163,104.13662
-1.358025,181,104.248277
-0.953303,159,104.341112
-0.374002,164,104.4386
-0.111038,159,104.531319
-0.323703,165,104.629747
-0.242984,166,104.730062
-1.580376,163,104.827375
-0.429008,162,104.923329
-0.815975,163,105.019554
-0.212202,164,105.119346
-0.246165,160,105.734289
-1.347665,165,105.832834
0.242369,161,105.927348
-1.042264,163,106.022909
0.154307,160,106.117296
-0.201516,162,106.2282
-0.364451,173,106.334844
-0.20732,165,106.432979
-0.41727,162,106.530161
-0.705124,159,106.623631
0.033401,163,106.719432
0.304199,158,106.81189
-0.560479,159,107.430007
-0.58175,163,107.526631
-0.401709,161,107.620452
-1.118283,181,107.731109
-0.470189,163,107.827086
-0.165584,165,107.924603
-0.728527,159,108.018247
-0.968057,163,108.113988
0.108408,172,108.217192
0.001795,160,108.311538
-0.636778,163,108.407157
-0.384462,161,108.500162
-0.30044,159,108.592473
-0.390983,161,109.211332
-0.402004,172,109.314857
-0.588941,163,109.410714
-1.214146,161,109.506865
-0.262272,160,109.599754
-0.33877,163,109.695153
-0.150886,167,109.794967
-0.597583,160,109.888647
-0.358514,159,109.981697
-0.284322,161,110.076129
-0.51404,160,110.170063
-0.82118,166,110.268608
-0.945899,161,110.879203
-1.188543,181,110.991112
0.114671,161,111.08729
0.029402,160,111.1827
-0.195686,181,111.293134
-0.130579,162,111.389629
-0.802307,164,111.488156
0.125519,162,111.584951
-0.147767,167,111.685753
-0.73399,162,111.781205
-0.174666,166,111.880081
0.034828,163,111.976651
-0.9561,174,112.081204
-0.208568,177,112.712085
-2.961734,213,112.854431
-0.153813,167,112.954279
-0.333164,167,113.052921
-0.435891,161,113.146745
0.069013,164,113.243019
-0.123106,162,113.337862
-0.338063,162,113.433655
-0.406534,162,113.527841
-0.987711,165,113.625452
-0.189051,163,113.720553
-0.003819,161,113.814597
-0.198599,161,114.434043
-1.119001,161,114.529698
0.146744,159,114.623032
0.106406,159,114.716249
-0.066258,162,114.812272
0.066786,163,114.907442
-0.543249,162,115.002869
-0.550973,162,115.098917
0.261585,160,115.193649
0.454977,166,115.294785
-0.140642,160,115.389876
-0.050336,173,115.49475
-0.09313,179,116.122078
0.219892,160,116.217974
-0.544517,163,116.314864
0.296324,165,116.412771
-0.516185,166,116.511935
-0.308938,159,116.606043
0.218718,158,116.699879
-0.530115,165,116.800128
0.004082,160,116.895164
-0.368588,162,116.992421
0.118354,164,117.091549
-0.684677,176,117.199567
-0.920686,159,117.294221
0.312348,170,117.915924
0.052334,179,118.026587
-0.133032,160,118.122305
-0.859398,159,118.218049
-0.044866,168,118.319159
-0.082288,164,118.417592
-0.040536,162,118.512963
0.056472,161,118.608154
-0.431788,167,118.709175
-0.427204,160,118.804588
-0.508099,168,118.905908
-0.515568,166,119.00482
0.208698,163,119.624834
-0.823993,163,119.722444
-0.304972,167,119.823742
0.210517,161,119.918416
-0.194674,164,120.016174
0.12762,160,120.111774
-0.13466,162,120.208645
-0.00343,161,120.304247
-0.046777,162,120.400135
-0.460143,164,120.498731
-0.231527,163,120.59621
0.030271,160,120.690376
-0.292369,160,120.799449
0.155205,162,121.413612
-0.229447,164,121.512316
-0.443904,163,121.610728
0.476453,168,121.711766
0.12262,183,121.825732
-2.237291,167,121.925897
-0.273721,163,122.023982
0.007768,166,122.123494
-0.242859,165,122.229997
-0.740753,164,122.329758
0.590889,160,122.425735
0.030721,160,122.520406
-0.234517,163,123.138574
0.181145,164,123.237975
0.309555,160,123.333476
-1.045394,163,123.430776
-0.769995,164,123.529129
0.454746,167,123.630223
0.229616,160,123.726151
-0.175609,160,123.821641
-0.747051,162,123.919625
0.106366,163,124.016594
0.127589,163,124.114568
0.110389,159,124.209195
-0.471149,163,124.307836
-0.157066,160,124.92521
-0.199427,164,125.021148
-0.133568,160,125.116724
-0.865721,159,125.211305
-0.4139,160,125.30595
0.036095,166,125.406886
-0.160764,161,125.501894
0.289412,170,125.60558
-0.376065,160,125.70109
0.115675,159,125.795533
0.345007,160,125.8906
-1.202251,164,125.994348
0.124451,165,126.092406
-0.466519,169,126.712386
-0.580841,167,126.812556
-0.581287,162,126.907906
0.134843,160,127.001636
0.430562,163,127.098277
-0.059303,163,127.195468
0.292926,166,127.295258
-0.606702,163,127.392031
0.150874,167,127.490765
-0.023641,166,127.589468
-0.56911,163,127.684949
-0.267444,170,127.787162
0.154137,167,128.415533
0.116613,160,128.509672
-0.58975,161,128.605549
0.296535,160,128.701333
-0.07066,163,128.799956
-1.072322,159,128.894925
-0.114441,160,128.989779
0.215941,164,129.088513
0.078426,160,129.185102
0.321081,161,129.280161
-0.045883,161,129.376333
0.488718,160,129.471227
-0.292495,164,129.567961
0.271212,164,130.205555
0.296721,162,130.302863
-0.453355,162,130.400261
0.620043,171,130.503773
-0.004718,160,130.598132
0.315237,166,130.697597
-0.765663,162,130.793571
-0.832259,161,130.889
-0.59231,167,130.989232
0.287208,165,131.088796
0.17539,166,131.18923
-0.106405,165,131.288284
-0.057305,174,131.911621
0.426746,165,132.011486
0.833567,159,132.105934
-0.417652,163,132.222105
-0.179059,161,132.318995
0.306721,161,132.414202
0.299371,162,132.510308
-0.350877,165,132.60922
-0.030173,160,132.703117
0.202583,165,132.800951
0.436106,161,132.896325
0.310825,159,132.989893
-0.322891,169,133.091125
-0.105493,163,133.71095
0.055675,167,133.811505
0.098223,160,133.906871
-0.342312,165,134.00497
-0.19102,162,134.101725
-0.65536,169,134.2045
0.009156,162,134.300923
-0.19039,162,134.397507
-0.022543,171,134.501601
0.122662,160,134.597582
0.213687,163,134.695762
0.148022,165,134.793606
0.056103,162,135.412423
-0.168597,165,135.511225
-0.442957,187,135.626464
0.125602,160,135.722882
0.11223,161,135.818951
-0.146085,162,135.915755
0.693825,160,136.010781
